58110;ACHUN
58200;ALLIGNY COSNE
58230;ALLIGNY EN MORVAN
58110;ALLUY
58190;AMAZY
58270;ANLEZY
58450;ANNAY
58800;ANTHIEN
58350;ARBOURSE
58430;ARLEUF
58500;ARMES
58310;ARQUIAN
58700;ARTHEL
58700;ARZEMBOUY
58420;ASNAN
58190;ASNOIS
58110;AUNAY EN BAZOIS
58700;AUTHIOU
58170;AVREE
58300;AVRIL SUR LOIRE
58240;AZY LE VIF
58130;BALLERAY
58190;BAZOCHES
58110;BAZOLLES
58160;BEARD
58420;BEAULIEU
58700;BEAUMONT LA FERRIERE
58270;BEAUMONT SARDOLLES
58210;BEUVRON
58110;BICHES
58270;BILLY CHEVANNES
58500;BILLY SUR OISY
58310;BITRY
58120;BLISMES
58330;BONA
58310;BOUHY
58140;BRASSY
58460;BREUGNON
58530;BREVES
58110;BRINAY
58420;BRINON SUR BEUVRON
58400;BULCY
58420;BUSSY LA PESLE
58440;LA CELLE SUR LOIRE
58700;LA CELLE SUR NIEVRE
58340;CERCY LA TOUR
58800;CERVON
58220;CESSY LES BOIS
58140;CHALAUX
58420;CHALLEMENT
58000;CHALLUY
58420;CHAMPALLEMENT
58210;CHAMPLEMY
58700;CHAMPLIN
58300;CHAMPVERT
58400;CHAMPVOUX
58240;CHANTENAY ST IMBERT
58210;LA CHAPELLE ST ANDRE
58400;LA CHARITE SUR LOIRE
58300;CHARRIN
58350;CHASNAY
58120;CHATEAU CHINON VILLE
58120;CHATEAU CHINON CAMPAGNE
58350;CHATEAUNEUF VAL DE BARGIS
58110;CHATILLON EN BAZOIS
58120;CHATIN
58400;CHAULGNES
58120;CHAUMARD
58800;CHAUMOT
58700;CHAZEUIL
58420;CHEVANNES CHANGY
58160;CHEVENON
58500;CHEVROCHES
58170;CHIDDES
58800;CHITRY LES MINES
58110;CHOUGNY
58220;CIEZ
58270;CIZELY
58500;CLAMECY
58800;LA COLLANCELLE
58350;COLMERY
58120;CORANCY
58800;CORBIGNY
58210;CORVOL D EMBERNARD
58460;CORVOL L ORGUEILLEUX
58200;COSNE COURS SUR LOIRE
58300;COSSAYE
58660;COULANGES LES NEVERS
58220;COULOUTRE
58210;COURCELLES
58330;CRUX LA VILLE
58210;CUNCY LES VARZY
58310;DAMPIERRE SOUS BOUHY
58300;DECIZE
58300;DEVAY
58340;DIENNES AUBIGNY
58190;DIROL
58120;DOMMARTIN
58420;DOMPIERRE SUR HERY
58350;DOMPIERRE SUR NIEVRE
58220;DONZY
58530;DORNECY
58390;DORNES
58160;DRUY PARIGNY
58230;DUN LES PLACES
58110;DUN SUR GRANDRY
58140;EMPURY
58410;ENTRAINS SUR NOHAIN
58800;EPIRY
58430;FACHIN
58160;LA FERMETE
58270;FERTREVE
58170;FLETY
58240;FLEURY SUR LOIRE
58190;FLEZ CUZY
58600;FOURCHAMBAULT
58250;FOURS
58270;FRASNAY REUGNY
58140;GACOGNE
58600;GARCHIZY
58150;GARCHY
58800;GERMENAY
58320;GERMIGNY SUR LOIRE
58230;GIEN SUR CURE
58470;GIMOUILLE
58700;GIRY
58370;GLUX EN GLENNE
58230;GOULOUX
58420;GRENOIS
58130;GUERIGNY
58420;GUIPY
58800;HERY
58160;IMPHY
58290;ISENAY
58330;JAILLY
58300;LAMENAY SUR LOIRE
58240;LANGERON
58250;LANTY
58370;LAROCHEMILLAY
58230;LAVAULT DE FRETOY
58290;LIMANTON
58270;LIMON
58240;LIVRY
58140;LORMES
58380;LUCENAY LES AIX
58700;LURCY LE BOURG
58240;LUTHENAY UXELOUP
58170;LUZY
58190;LYS
