02300;ABBECOURT
02800;ACHERY
02200;ACY
02340;AGNICOURT ET SECHELLES
02190;AGUILCOURT
02110;AISONVILLE ET BERNOVILLE
02820;AIZELLES
02370;AIZY JOUY
02240;ALAINCOURT
02320;ALLEMANT
02290;AMBLENY
02200;AMBRIEF
02190;AMIFONTAINE
02700;AMIGNY ROUY
02600;ANCIENVILLE
02800;ANDELAIN
02800;ANGUILCOURT LE SART
02320;ANIZY LE CHATEAU
02480;ANNOIS
02500;ANY MARTIN RIEUX
02360;ARCHON
02130;ARCY STE RESTITUE
02210;ARMENTIERES SUR OURCQ
02860;ARRANCY
02480;ARTEMPS
02330;ARTONGES
02270;ASSIS SUR SERRE
02840;ATHIES SOUS LAON
02490;ATTILLY
02420;AUBENCHEUL AUX BOIS
02500;AUBENTON
02590;AUBIGNY AUX KAISNES
02820;AUBIGNY EN LAONNOIS
02300;AUDIGNICOURT
02120;AUDIGNY
02220;AUGY
02000;AULNOIS SOUS LAON
02360;LES AUTELS
02250;AUTREMENCOURT
02580;AUTREPPES
02300;AUTREVILLE
02400;AZY SUR MARNE
02290;BAGNEUX
02140;BANCIGNY
02000;BARENTON BUGNY
02000;BARENTON CEL
02270;BARENTON SUR SERRE
02700;BARISIS AUX BOIS
02170;BARZY EN THIERACHE
02850;BARZY SUR MARNE
02380;BASSOLES AULERS
02330;BAULNE EN BRIE
02220;BAZOCHES SUR VESLES
02500;BEAUME
02300;BEAUMONT EN BEINE
02110;BEAUREVOIR
02160;BEAURIEUX
02800;BEAUTOR
02590;BEAUVOIS EN VERMANDOIS
02110;BECQUIGNY
02400;BELLEAU
02420;BELLENGLISE
02200;BELLEU
02420;BELLICOURT
02440;BENAY
02450;BERGUES SUR SAMBRE
02250;BERLANCOURT
02340;BERLISE
02120;BERNOT
02290;BERNY RIVIERE
02820;BERRIEUX
02190;BERRY AU BAC
02800;BERTAUCOURT EPOURDON
02240;BERTHENICOURT
02190;BERTRICOURT
02200;BERZY LE SEC
02300;BESME
02500;BESMONT
02870;BESNY ET LOIZY
02300;BETHANCOURT EN VAUX
02210;BEUGNEUX
02130;BEUVARDES
02310;BEZU LE GUERY
02400;BEZU ST GERMAIN
02300;BICHANCOURT
02290;BIEUXY
02860;BIEVRES
02200;BILLY SUR AISNE
02210;BILLY SUR OURCQ
02160;BLANZY LES FISMES
02300;BLERANCOURT
02400;BLESMES
02110;BOHAIN EN VERMANDOIS
02270;BOIS LES PARGNY
02350;BONCOURT
02400;BONNEIL
02400;BONNESVALYN
02420;BONY
02250;BOSMONT SUR SERRE
02860;BOUCONVILLE VAUCLAIR
02450;BOUE
02160;BOUFFIGNEREUX
02400;BOURESCHES
02160;BOURG ET COMIN
02300;BOURGUIGNON SOUS COUCY
02000;BOURGUIGNON SOUS MONTBAVIN
02140;LA BOUTEILLE
02220;BRAINE
02320;BRANCOURT EN LAONNOIS
02110;BRANCOURT LE GRAND
02400;BRASLES
02000;BRAYE EN LAONNOIS
02140;BRAYE EN THIERACHE
02480;BRAY ST CHRISTOPHE
02880;BRAYE
02210;BRECY
02220;BRENELLE
02210;BRENY
02870;BRIE
02240;BRISSAY CHOIGNY
02240;BRISSY HAMEGICOURT
02810;BRUMETZ
02360;BRUNEHAMEL
02130;BRUYERES SUR FERE
02860;BRUYERES ET MONTBERAULT
02220;BRUYS
02500;BUCILLY
02880;BUCY LE LONG
02870;BUCY LES CERNY
02350;BUCY LES PIERREPONT
02500;BUIRE
02620;BUIRONFOSSE
02140;BURELLES
02810;BUSSIARES
02200;BUZANCY
02300;CAILLOUEL CREPIGNY
02300;CAMELIN
02260;LA CAPELLE
02680;CASTRES
02420;LE CATELET
02490;CAULAINCOURT
02300;CAUMONT
02330;CELLES LES CONDE
02540;LA CELLE SOUS MONTMIRAIL
02370;CELLES SUR AISNE
02240;CERIZY
02860;CERNY EN LAONNOIS
02870;CERNY LES BUCY
02220;CERSEUIL
02320;CESSIERES
02200;CHACRISE
02000;CHAILLEVOIS
02270;CHALANDRY
02000;CHAMBRY
02860;CHAMOUILLE
02670;CHAMPS
02340;CHAOURSE
02330;LA CHAPELLE MONTHODON
02570;LA CHAPELLE SUR CHEZY
02310;CHARLY SUR MARNE
02850;LE CHARMEL
02800;CHARMES
02400;CHARTEVES
02370;CHASSEMY
02400;CHATEAU THIERRY
02270;CHATILLON LES SONS
02240;CHATILLON SUR OISE
02160;CHAUDARDES
02200;CHAUDUN
02300;CHAUNY
02000;CHAVIGNON
02880;CHAVIGNY
02370;CHAVONNE
02860;CHERET
02860;CHERMIZY AILLES
02220;CHERY CHARTREUVE
02000;CHERY LES POUILLY
02360;CHERY LES ROZOY
02250;CHEVENNES
02000;CHEVREGNY
02270;CHEVRESIS MONCEAU
02810;CHEZY EN ORXOIS
02570;CHEZY SUR MARNE
02400;CHIERRY
02120;CHIGNY
02350;CHIVRES EN LAONNOIS
02880;CHIVRES VAL
02000;CHIVY LES ETOUVELLES
02210;CHOUY
02130;CIERGES
02250;CILLY
02220;CIRY SALSOGNE
02000;CLACY ET THIERRET
02260;CLAIRFONTAINE
02880;CLAMECY
02440;CLASTRES
02340;CLERMONT LES FERMES
02600;COEUVRES ET VALSERY
02210;COINCY
02360;COINGT
02860;COLLIGIS CRANDELAIN
02120;COLONFAY
02300;COMMENCHON
02160;CONCEVREUX
02330;CONDE EN BRIE
02370;CONDE SUR AISNE
02190;CONDE SUR SUIPPE
02700;CONDREN
02330;CONNIGIS
02680;CONTESCOURT
02820;CORBENY
02600;CORCY
02380;COUCY LE CHATEAU AUFFRIQUE
02840;COUCY LES EPPES
02380;COUCY LA VILLE
02130;COULONGES COHAN
02310;COUPRU
02800;COURBES
02330;COURBOIN
02220;COURCELLES SUR VESLE
02810;COURCHAMPS
02200;COURMELLES
02130;COURMONT
02850;COURTEMONT VARENNES
02820;COURTRIZY ET FUSSIGNY
02220;COUVRELLES
02270;COUVRON ET AUMENCOURT
02600;COYOLLES
02130;CRAMAILLE
02160;CRAONNE
02160;CRAONNELLE
02380;CRECY AU MONT
02270;CRECY SUR SERRE
02870;CREPY
02650;CREZANCY
02110;CROIX FONSOMME
02210;LA CROIX SUR OURCQ
02310;CROUTTES SUR MARNE
02880;CROUY
02120;CRUPILLY
02880;CUFFIES
02480;CUGNY
02350;CUIRIEUX
02220;CUIRY HOUSSE
02160;CUIRY LES CHAUDARDES
02360;CUIRY LES IVIERS
02160;CUISSY ET GENY
02200;CUISY EN ALMONT
02600;CUTRY
02220;CYS LA COMMUNE
02140;DAGNY LAMBERCY
02680;DALLON
02470;DAMMARD
02600;DAMPLEUX
02800;DANIZY
02270;DERCY
02700;DEUILLET
02220;DHUIZEL
02340;DIZY LE GROS
02360;DOHIS
02360;DOLIGNON
02600;DOMMIERS
02310;DOMPTIN
02450;DORENGT
02590;DOUCHY
